order_nr,fpc_id,year,month,day,customer,uom,shipment
,81527647,2016,2,1,AUCHAN POLAND [2000422074],su,378.91
,81527647,2016,2,8,AUCHAN POLAND [2000422074],su,703.68
,81527647,2016,2,15,AUCHAN POLAND [2000422074],su,189.45
,81527647,2016,2,22,AUCHAN POLAND [2000422074],su,351.84
,81527647,2016,2,8,Ahold Czech Rep.,su,1786.28
,81527647,2016,2,15,BALTIC LOGISTIC SOLUTIONS [2002785938],su,54.13
,81527647,2016,2,22,BALTIC LOGISTIC SOLUTIONS [2002785938],su,811.94
,81527647,2016,2,31,BALTIC LOGISTIC SOLUTIONS [2002785938],su,541.3
,81527647,2016,2,1,CARREFOUR POLAND [2000551514],su,54.13
,81527647,2016,2,8,CARREFOUR POLAND [2000551514],su,162.39
,81527647,2016,2,15,CARREFOUR POLAND [2000551514],su,216.52
,81527647,2016,2,22,CARREFOUR POLAND [2000551514],su,243.58
,81527647,2016,2,31,CARREFOUR POLAND [2000551514],su,189.45
,81527647,2016,2,22,Esa Logistika s.r.o. Slovak Re,su,81.19
,81527647,2016,2,1,KAUFLAND POLAND MARKETY [2000571507],su,3166.58
,81527647,2016,2,8,KAUFLAND POLAND MARKETY [2000571507],su,216.52
,81527647,2016,2,15,KAUFLAND POLAND MARKETY [2000571507],su,135.32
,81527647,2016,2,22,KAUFLAND POLAND MARKETY [2000571507],su,433.04
,81527647,2016,2,1,LE CLERC POLAND [2000519165],su,54.13
,81527647,2016,2,8,LE CLERC POLAND [2000519165],su,54.13
,81527647,2016,2,15,LE CLERC POLAND [2000519165],su,108.26
,81527647,2016,2,22,LE CLERC POLAND [2000519165],su,162.39
,81527647,2016,2,8,MAKRO POLAND [2000341202],su,27.06
,81527647,2016,2,15,MAKRO POLAND [2000341202],su,27.06
,81527647,2016,2,1,NAVO POLAND DISTRIBUTOR [2000561397],su,351.84
,81527647,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,243.58
,81527647,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,270.65
,81527647,2016,2,31,NAVO POLAND DISTRIBUTOR [2000561397],su,54.13
,81527647,2016,2,1,Orbico Slovenia,su,216.52
,81527647,2016,2,8,Orbico Slovenia,su,81.19
,81527647,2016,2,15,Orbico Slovenia,su,81.19
,81527647,2016,2,22,Orbico Slovenia,su,81.19
,81527647,2016,2,1,SANITEX ESTONIA [2002730421],su,81.19
,81527647,2016,2,8,SANITEX ESTONIA [2002730421],su,108.26
,81527647,2016,2,15,SANITEX ESTONIA [2002730421],su,189.45
,81527647,2016,2,22,SANITEX ESTONIA [2002730421],su,297.71
,81527647,2016,2,1,SANITEX LITHUANIA [2002730423],su,324.78
,81527647,2016,2,15,SANITEX LITHUANIA [2002730423],su,135.32
,81527647,2016,2,22,SANITEX LITHUANIA [2002730423],su,460.1
,81527647,2016,2,1,SELGROS POLAND [2000341203],su,54.13
,81527647,2016,2,8,SELGROS POLAND [2000341203],su,108.26
,81527647,2016,2,15,SELGROS POLAND [2000341203],su,162.39
,81527647,2016,2,22,SELGROS POLAND [2000341203],su,81.19
,81527647,2016,2,1,TARKON [2002103008],su,135.32
,81527647,2016,2,8,TARKON [2002103008],su,27.06
,81527647,2016,2,15,TARKON [2002103008],su,108.26
,81527647,2016,2,22,TARKON [2002103008],su,81.19
,81529521,2016,2,22,Billa Croatia,su,149.33
,81529521,2016,2,8,Konzum Croatia,su,89.6
,81529521,2016,2,8,Metro Croatia,su,14.93
,81529521,2016,2,22,Metro Croatia,su,14.22
,81529521,2016,2,8,ROSSMANN POLAND [2000410801],su,836.25
,81529521,2016,2,8,Spar Croatia,su,149.33
,81529521,2016,2,15,Spar Croatia,su,119.46
,81529521,2016,2,22,Spar Croatia,su,29.87
,81527659,2016,2,1,Drogerie Markt Croatia,su,59.73
,81527659,2016,2,8,Drogerie Markt Croatia,su,328.53
,81527659,2016,2,15,Drogerie Markt Croatia,su,298.66
,81527659,2016,2,22,Drogerie Markt Croatia,su,209.06
,81527659,2016,2,31,Drogerie Markt Croatia,su,209.06
,81527659,2016,2,1,Orbico Croatia,su,59.73
,81527659,2016,2,22,Orbico Croatia,su,597.32
,81527659,2016,2,1,ROSSMANN POLAND [2000410801],su,5555.11
,81527659,2016,2,8,ROSSMANN POLAND [2000410801],su,3046.35
,81527659,2016,2,15,ROSSMANN POLAND [2000410801],su,6899.09
,81527659,2016,2,22,ROSSMANN POLAND [2000410801],su,5435.65
,81500517,2016,2,1,Drogerie Markt Hungary,su,65.34
,81500517,2016,2,8,Drogerie Markt Hungary,su,196.01
,81500517,2016,2,15,Kaufland Czech Rep.,su,359.34
,81500517,2016,2,1,Kaufland Slovak Rep.,su,37.33
,81500517,2016,2,8,Kaufland Slovak Rep.,su,914.69
,81500517,2016,2,15,Kaufland Slovak Rep.,su,32.67
,81500517,2016,2,22,Kaufland Slovak Rep.,su,88.67
,81499719,2016,2,22,Drogerie Markt Hungary,su,32.67
,81499719,2016,2,31,Drogerie Markt Hungary,su,947.36
,81499719,2016,2,22,Kaufland Czech Rep.,su,3201.42
,81529516,2016,2,15,Ahold Czech Rep.,su,390.11
,81529516,2016,2,1,Auchan Hungary,su,32.93
,81529516,2016,2,8,Auchan Hungary,su,70.93
,81529516,2016,2,22,Drogerie Markt Czech Rep.,su,35.46
,81529516,2016,2,1,Drogerie Markt Slovak Rep.,su,76
,81529516,2016,2,1,Esa Logistika s.r.o. Slovak Re,su,35.46
,81529516,2016,2,31,Esa Logistika s.r.o. Slovak Re,su,70.93
,81529516,2016,2,15,Kaufland Croatia,su,35.46
,81529516,2016,2,22,Kaufland Croatia,su,106.39
,81529516,2016,2,31,Kaufland Croatia,su,70.93
,81529516,2016,2,8,Krajcik Emil Slovak Rep.,su,70.93
,81529516,2016,2,15,Krajcik Emil Slovak Rep.,su,35.46
,81529516,2016,2,22,Krajcik Emil Slovak Rep.,su,141.86
,81529516,2016,2,1,Makro Czech Rep.,su,209.41
,81529516,2016,2,8,Makro Czech Rep.,su,27.02
,81529516,2016,2,15,Makro Czech Rep.,su,202.66
,81529516,2016,2,22,Makro Czech Rep.,su,13.51
,81529516,2016,2,1,Metro Hungary,su,70.93
,81529516,2016,2,8,Metro Hungary,su,70.93
,81529516,2016,2,15,Metro Hungary,su,258.39
,81529516,2016,2,22,Metro Hungary,su,162.97
,81529516,2016,2,31,Metro Hungary,su,319.18
,81529516,2016,2,1,Metro Slovak Rep.,su,117.37
,81529516,2016,2,8,Metro Slovak Rep.,su,4.22
,81529516,2016,2,15,Metro Slovak Rep.,su,5.07
,81529516,2016,2,15,Muller Drogeria Hungary,su,35.46
,81529516,2016,2,22,Muller Drogeria Hungary,su,35.46
,81529516,2016,2,31,Orbico Hungary,su,35.46
,81529516,2016,2,8,Orbico Slovenia,su,35.46
,81529516,2016,2,15,Orbico Slovenia,su,35.46
,81529516,2016,2,22,Orbico Slovenia,su,106.39
,81529516,2016,2,1,PK Solvent Czech Rep.,su,354.65
,81529516,2016,2,8,PK Solvent Czech Rep.,su,35.46
,81529516,2016,2,22,PK Solvent Czech Rep.,su,354.65
,81529516,2016,2,15,PK Solvent Slovak Rep.,su,70.93
,81529516,2016,2,22,PK Solvent Slovak Rep.,su,35.46
,81529516,2016,2,8,Rossmann Czech Rep.,su,70.93
,81529516,2016,2,15,Rossmann Czech Rep.,su,35.46
,81529516,2016,2,22,Rossmann Czech Rep.,su,70.93
,81529516,2016,2,31,Rossmann Czech Rep.,su,106.39
,81529516,2016,2,8,Rossmann Hungary,su,319.18
,81529516,2016,2,22,Rossmann Hungary,su,531.97
,81529516,2016,2,15,Spar Hungary,su,35.46
,81529516,2016,2,22,Spar Hungary,su,35.46
,81529516,2016,2,8,Tesco Czech Rep.,su,334.38
,81529516,2016,2,15,Tesco Czech Rep.,su,385.05
,81529516,2016,2,22,Tesco Czech Rep.,su,146.93
,81529516,2016,2,8,Tesco Hungary,su,212.79
,81529516,2016,2,15,Tesco Hungary,su,141.86
,81529516,2016,2,22,Tesco Hungary,su,141.86
,81529516,2016,2,31,Tesco Hungary,su,106.39
,81529516,2016,2,1,Tesco Slovak Rep.,su,77.68
,81529516,2016,2,8,Tesco Slovak Rep.,su,106.39
,81529516,2016,2,15,Tesco Slovak Rep.,su,130.88
,81529516,2016,2,22,Tesco Slovak Rep.,su,35.46
,81529516,2016,2,31,Tesco Slovak Rep.,su,73.46
,81527653,2016,2,15,Ahold Czech Rep.,su,496.51
,81527653,2016,2,1,BALTIC LOGISTIC SOLUTIONS [2002785938],su,212.79
,81527653,2016,2,15,BALTIC LOGISTIC SOLUTIONS [2002785938],su,461.04
,81527653,2016,2,22,BALTIC LOGISTIC SOLUTIONS [2002785938],su,106.39
,81527653,2016,2,31,BALTIC LOGISTIC SOLUTIONS [2002785938],su,70.93
,81527653,2016,2,1,CARREFOUR POLAND [2000551514],su,531.97
,81527653,2016,2,8,CARREFOUR POLAND [2000551514],su,141.86
,81527653,2016,2,15,CARREFOUR POLAND [2000551514],su,425.58
,81527653,2016,2,22,CARREFOUR POLAND [2000551514],su,141.86
,81527653,2016,2,31,CARREFOUR POLAND [2000551514],su,248.25
,81527653,2016,2,8,Drogerie Markt Czech Rep.,su,35.46
,81527653,2016,2,15,Drogerie Markt Czech Rep.,su,283.72
,81527653,2016,2,22,Drogerie Markt Czech Rep.,su,319.18
,81527653,2016,2,1,Drogerie Markt Slovak Rep.,su,65.86
,81527653,2016,2,15,Drogerie Markt Slovak Rep.,su,177.32
,81527653,2016,2,22,Drogerie Markt Slovak Rep.,su,319.18
,81527653,2016,2,1,Esa Logistika s.r.o. Slovak Re,su,319.18
,81527653,2016,2,22,Esa Logistika s.r.o. Slovak Re,su,70.93
,81527653,2016,2,1,KAUFLAND POLAND MARKETY [2000571507],su,2340.68
,81527653,2016,2,8,KAUFLAND POLAND MARKETY [2000571507],su,248.25
,81527653,2016,2,15,KAUFLAND POLAND MARKETY [2000571507],su,602.9
,81527653,2016,2,22,KAUFLAND POLAND MARKETY [2000571507],su,602.9
,81527653,2016,2,1,LE CLERC POLAND [2000519165],su,35.46
,81527653,2016,2,8,LE CLERC POLAND [2000519165],su,283.72
,81527653,2016,2,22,LE CLERC POLAND [2000519165],su,283.72
,81527653,2016,2,1,Makro Czech Rep.,su,20.27
,81527653,2016,2,1,NAVO POLAND DISTRIBUTOR [2000561397],su,283.72
,81527653,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,780.23
,81527653,2016,2,15,NAVO POLAND DISTRIBUTOR [2000561397],su,425.58
,81527653,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,177.32
,81527653,2016,2,31,NAVO POLAND DISTRIBUTOR [2000561397],su,177.32
,81527653,2016,2,1,Orbico Slovenia,su,70.93
,81527653,2016,2,8,Orbico Slovenia,su,70.93
,81527653,2016,2,15,Orbico Slovenia,su,70.93
,81527653,2016,2,1,PK Solvent Slovak Rep.,su,106.39
,81527653,2016,2,8,PMI POLAND [2000876714],su,141.86
,81527653,2016,2,8,SANITEX ESTONIA [2002730421],su,106.39
,81527653,2016,2,15,SANITEX ESTONIA [2002730421],su,70.93
,81527653,2016,2,22,SANITEX ESTONIA [2002730421],su,106.39
,81527653,2016,2,8,SELGROS POLAND [2000341203],su,70.93
,81527653,2016,2,15,SELGROS POLAND [2000341203],su,35.46
,81527653,2016,2,1,TESCO POLAND [2000438544],su,141.86
,81527653,2016,2,8,TESCO POLAND [2000438544],su,319.18
,81527653,2016,2,15,TESCO POLAND [2000438544],su,212.79
,81527653,2016,2,22,TESCO POLAND [2000438544],su,212.79
,81527653,2016,2,31,TESCO POLAND [2000438544],su,35.46
,81499722,2016,2,1,Auchan Hungary,su,11.5
,81499722,2016,2,8,Auchan Hungary,su,6.13
,81499722,2016,2,15,Auchan Hungary,su,11.5
,81499722,2016,2,22,Auchan Hungary,su,2.3
,81499722,2016,2,31,Auchan Hungary,su,0.77
,81499722,2016,2,15,BALTIC LOGISTIC SOLUTIONS [2002785938],su,32.2
,81499722,2016,2,31,BALTIC LOGISTIC SOLUTIONS [2002785938],su,32.2
,81499722,2016,2,1,CARREFOUR POLAND [2000551514],su,32.2
,81499722,2016,2,8,Konzum Croatia,su,32.2
,81499722,2016,2,8,Krajcik Emil Slovak Rep.,su,32.2
,81499722,2016,2,1,Makro Czech Rep.,su,1.53
,81499722,2016,2,8,Makro Czech Rep.,su,5.37
,81499722,2016,2,1,Metro Slovak Rep.,su,13.8
,81499722,2016,2,15,Metro Slovak Rep.,su,3.83
,81499722,2016,2,22,Metro Slovak Rep.,su,8.43
,81499722,2016,2,1,NAVO POLAND DISTRIBUTOR [2000561397],su,257.61
,81499722,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,96.61
,81499722,2016,2,15,NAVO POLAND DISTRIBUTOR [2000561397],su,64.4
,81499722,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,96.61
,81499722,2016,2,22,Orbico Croatia,su,32.2
,81499722,2016,2,31,Orbico Croatia,su,64.4
,81499722,2016,2,22,Rossmann Czech Rep.,su,32.2
,81499722,2016,2,8,Spar Croatia,su,32.2
,81499722,2016,2,1,Spar Hungary,su,128.81
,81499722,2016,2,8,Spar Hungary,su,64.4
,81499722,2016,2,15,Spar Hungary,su,32.2
,81499722,2016,2,1,TARKON [2002103008],su,64.4
,81499722,2016,2,8,TARKON [2002103008],su,64.4
,81499722,2016,2,15,TARKON [2002103008],su,161.01
,81499722,2016,2,22,TARKON [2002103008],su,225.41
,81499722,2016,2,22,Tesco Czech Rep.,su,32.2
,81499722,2016,2,1,Tesco Slovak Rep.,su,47.54
,81499722,2016,2,8,Tesco Slovak Rep.,su,57.5
,81499722,2016,2,15,Tesco Slovak Rep.,su,65.94
,81499722,2016,2,22,Tesco Slovak Rep.,su,23
,81499722,2016,2,31,Tesco Slovak Rep.,su,33.74
,81499717,2016,2,8,BALTIC LOGISTIC SOLUTIONS [2002785938],su,33.6
,81499717,2016,2,22,CARREFOUR POLAND [2000551514],su,33.6
,81499717,2016,2,15,Drogerie Markt Croatia,su,33.6
,81499717,2016,2,1,Drogerie Markt Hungary,su,168
,81499717,2016,2,8,Drogerie Markt Hungary,su,100.8
,81499717,2016,2,22,Drogerie Markt Hungary,su,33.6
,81499717,2016,2,1,Drogerie Markt Slovak Rep.,su,33.6
,81499717,2016,2,15,Drogerie Markt Slovak Rep.,su,33.6
,81499717,2016,2,22,Drogerie Markt Slovak Rep.,su,33.6
,81499717,2016,2,1,Esa Logistika s.r.o. Slovak Re,su,33.6
,81499717,2016,2,22,Esa Logistika s.r.o. Slovak Re,su,33.6
,81499717,2016,2,1,Orbico Croatia,su,4.8
,81499717,2016,2,8,Orbico Croatia,su,0.8
,81499717,2016,2,15,Orbico Croatia,su,8.8
,81499717,2016,2,31,Orbico Croatia,su,4.8
,81499717,2016,2,1,Orbico Hungary,su,211.2
,81499717,2016,2,8,Orbico Hungary,su,273.6
,81499717,2016,2,15,Orbico Hungary,su,230.4
,81499717,2016,2,22,Orbico Hungary,su,321.6
,81499717,2016,2,31,Orbico Hungary,su,67.2
,81499717,2016,2,22,Orbico Slovenia,su,4.8
,81499717,2016,2,1,PK Solvent Czech Rep.,su,33.6
,81499717,2016,2,22,PK Solvent Slovak Rep.,su,0.8
,81499717,2016,2,1,Rossmann Hungary,su,33.6
,81499717,2016,2,8,Rossmann Hungary,su,33.6
,81499717,2016,2,22,Rossmann Hungary,su,67.2
,81499717,2016,2,1,SANITEX LITHUANIA [2002730423],su,33.6
,81499717,2016,2,22,SANITEX LITHUANIA [2002730423],su,33.6
,81528078,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,160.07
,81528078,2016,2,15,Orbico Slovenia,su,205.81
,81499866,2016,2,15,Auchan Hungary,su,26.67
,81499866,2016,2,22,Auchan Hungary,su,160.01
,81499866,2016,2,22,Globus Czech Rep.,su,53.34
,81499866,2016,2,22,Orbico Hungary,su,53.34
,81499866,2016,2,8,Orbico Slovenia,su,80
,81499866,2016,2,15,Orbico Slovenia,su,53.34
,81499866,2016,2,15,PK Solvent Czech Rep.,su,80
,81499866,2016,2,22,PK Solvent Slovak Rep.,su,26.67
,81499622,2016,2,1,BALTIC LOGISTIC SOLUTIONS [2002785938],su,213.34
,81499622,2016,2,15,BALTIC LOGISTIC SOLUTIONS [2002785938],su,53.34
,81499622,2016,2,1,CARREFOUR POLAND [2000551514],su,880.04
,81499622,2016,2,8,CARREFOUR POLAND [2000551514],su,53.34
,81499622,2016,2,15,CARREFOUR POLAND [2000551514],su,26.67
,81499622,2016,2,22,CARREFOUR POLAND [2000551514],su,186.68
,81499622,2016,2,1,Esa Logistika s.r.o. Slovak Re,su,26.67
,81499622,2016,2,22,Esa Logistika s.r.o. Slovak Re,su,26.67
,81499622,2016,2,1,Globus Czech Rep.,su,1466.74
,81499622,2016,2,8,Globus Czech Rep.,su,26.67
,81499622,2016,2,8,Krajcik Emil Slovak Rep.,su,213.34
,81499622,2016,2,1,Muller Drogeria Hungary,su,456.02
,81499622,2016,2,8,Muller Drogeria Hungary,su,168.01
,81499622,2016,2,1,NAVO POLAND DISTRIBUTOR [2000561397],su,26.67
,81499622,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,240.01
,81499622,2016,2,1,Orbico Croatia,su,53.34
,81499622,2016,2,1,Orbico Slovenia,su,106.67
,81499622,2016,2,8,Orbico Slovenia,su,53.34
,81499622,2016,2,1,PK Solvent Czech Rep.,su,106.67
,81499622,2016,2,8,PK Solvent Czech Rep.,su,53.34
,81499622,2016,2,22,PK Solvent Czech Rep.,su,53.34
,81499622,2016,2,1,PK Solvent Slovak Rep.,su,26.67
,81499622,2016,2,15,SANITEX ESTONIA [2002730421],su,266.68
,81499622,2016,2,22,SANITEX ESTONIA [2002730421],su,106.67
,81499622,2016,2,1,SANITEX LITHUANIA [2002730423],su,26.67
,81499622,2016,2,15,SANITEX LITHUANIA [2002730423],su,293.35
,81499622,2016,2,22,SANITEX LITHUANIA [2002730423],su,26.67
,81499622,2016,2,1,Spar Hungary,su,240.01
,81499622,2016,2,8,Spar Hungary,su,120.01
,81530071,2016,2,8,Tesco Hungary,su,246.38
,81530071,2016,2,15,Tesco Hungary,su,156.79
,81530071,2016,2,22,Tesco Hungary,su,582.36
,81530071,2016,2,1,Tesco Slovak Rep.,su,357.84
,81530071,2016,2,8,Tesco Slovak Rep.,su,130.13
,81530071,2016,2,15,Tesco Slovak Rep.,su,80
,81528074,2016,2,1,BALTIC LOGISTIC SOLUTIONS [2002785938],su,89.59
,81528074,2016,2,1,TESCO POLAND [2000438544],su,1747.09
,81528074,2016,2,15,TESCO POLAND [2000438544],su,44.8
,81528074,2016,2,22,TESCO POLAND [2000438544],su,3718.17
,81528074,2016,2,31,TESCO POLAND [2000438544],su,358.38
,81529512,2016,2,8,Ahold Czech Rep.,su,577.12
,81529512,2016,2,22,Ahold Czech Rep.,su,57.71
,81529512,2016,2,8,Billa Czech Rep.,su,317.42
,81529512,2016,2,22,Billa Czech Rep.,su,57.71
,81529512,2016,2,1,"Billa, s.r.o Slovak Rep.",su,28.86
,81529512,2016,2,8,"Billa, s.r.o Slovak Rep.",su,86.57
,81529512,2016,2,22,"Billa, s.r.o Slovak Rep.",su,117.78
,81529512,2016,2,31,"Billa, s.r.o Slovak Rep.",su,28.86
,81529512,2016,2,15,GLYNN AESTHETICS CZECH REPUBLI,su,176.67
,81529512,2016,2,8,Orbico Hungary,su,57.71
,81529512,2016,2,22,Orbico Hungary,su,41.22
,81529512,2016,2,15,Orbico Slovenia,su,28.86
,81529512,2016,2,22,PK Solvent Slovak Rep.,su,1.18
,81529512,2016,2,8,Tesco Hungary,su,28.86
,81529512,2016,2,31,Tesco Hungary,su,28.86
,81529512,2016,2,1,Tesco Slovak Rep.,su,10.01
,81529512,2016,2,8,Tesco Slovak Rep.,su,30.03
,81529512,2016,2,15,Tesco Slovak Rep.,su,35.92
,81529512,2016,2,22,Tesco Slovak Rep.,su,12.37
,81527648,2016,2,1,AUCHAN POLAND [2000422074],su,346.27
,81527648,2016,2,8,AUCHAN POLAND [2000422074],su,490.55
,81527648,2016,2,15,AUCHAN POLAND [2000422074],su,230.85
,81527648,2016,2,22,AUCHAN POLAND [2000422074],su,288.56
,81527648,2016,2,31,AUCHAN POLAND [2000422074],su,288.56
,81527648,2016,2,22,BALTIC LOGISTIC SOLUTIONS [2002785938],su,663.69
,81527648,2016,2,1,CARREFOUR POLAND [2000551514],su,28.86
,81527648,2016,2,8,CARREFOUR POLAND [2000551514],su,115.42
,81527648,2016,2,15,CARREFOUR POLAND [2000551514],su,201.99
,81527648,2016,2,22,CARREFOUR POLAND [2000551514],su,201.99
,81527648,2016,2,31,CARREFOUR POLAND [2000551514],su,201.99
,81527648,2016,2,1,HEBE POLAND [2002685311],su,28.86
,81527648,2016,2,1,KAUFLAND POLAND MARKETY [2000571507],su,2366.2
,81527648,2016,2,8,KAUFLAND POLAND MARKETY [2000571507],su,144.28
,81527648,2016,2,15,KAUFLAND POLAND MARKETY [2000571507],su,57.71
,81527648,2016,2,22,KAUFLAND POLAND MARKETY [2000571507],su,317.42
,81527648,2016,2,1,LE CLERC POLAND [2000519165],su,57.71
,81527648,2016,2,8,LE CLERC POLAND [2000519165],su,28.86
,81527648,2016,2,15,LE CLERC POLAND [2000519165],su,86.57
,81527648,2016,2,22,LE CLERC POLAND [2000519165],su,144.28
,81527648,2016,2,15,MAKRO POLAND [2000341202],su,28.86
,81527648,2016,2,1,NAVO POLAND DISTRIBUTOR [2000561397],su,317.42
,81527648,2016,2,8,NAVO POLAND DISTRIBUTOR [2000561397],su,230.85
,81527648,2016,2,15,NAVO POLAND DISTRIBUTOR [2000561397],su,57.71
,81527648,2016,2,22,NAVO POLAND DISTRIBUTOR [2000561397],su,86.57
,81527648,2016,2,31,NAVO POLAND DISTRIBUTOR [2000561397],su,57.71
,81527648,2016,2,1,Orbico Slovenia,su,86.57
,81527648,2016,2,8,Orbico Slovenia,su,144.28
,81527648,2016,2,15,Orbico Slovenia,su,144.28
,81527648,2016,2,22,Orbico Slovenia,su,28.86
,81527648,2016,2,1,SANITEX ESTONIA [2002730421],su,86.57
,81527648,2016,2,8,SANITEX ESTONIA [2002730421],su,115.42
,81527648,2016,2,15,SANITEX ESTONIA [2002730421],su,144.28
,81527648,2016,2,22,SANITEX ESTONIA [2002730421],su,230.85
,81527648,2016,2,1,SANITEX LITHUANIA [2002730423],su,288.56
,81527648,2016,2,15,SANITEX LITHUANIA [2002730423],su,57.71
,81527648,2016,2,22,SANITEX LITHUANIA [2002730423],su,57.71
,81527648,2016,2,1,SELGROS POLAND [2000341203],su,57.71
,81527648,2016,2,8,SELGROS POLAND [2000341203],su,86.57
,81527648,2016,2,15,SELGROS POLAND [2000341203],su,144.28
,81527648,2016,2,22,SELGROS POLAND [2000341203],su,28.86
,81500547,2016,2,1,Drogerie Markt Hungary,su,67.51
,81500547,2016,2,8,Drogerie Markt Hungary,su,101.27
,81500547,2016,2,1,Kaufland Slovak Rep.,su,14.47
,81500547,2016,2,8,Kaufland Slovak Rep.,su,438.83
,81500547,2016,2,15,Kaufland Slovak Rep.,su,24.11
,81500547,2016,2,22,Kaufland Slovak Rep.,su,67.51
,81500547,2016,2,31,Spar Croatia,su,101.27
,81499201,2016,2,1,Drogerie Markt Croatia,su,506.34
,81499201,2016,2,15,Drogerie Markt Croatia,su,101.27
,81499201,2016,2,31,Drogerie Markt Croatia,su,202.54
,81499201,2016,2,22,Drogerie Markt Hungary,su,33.76
,81499201,2016,2,31,Drogerie Markt Hungary,su,371.32
,81499201,2016,2,22,Kaufland Czech Rep.,su,1620.29
,81499201,2016,2,15,Orbico Croatia,su,303.8
,81499201,2016,2,22,Orbico Croatia,su,236.29
,81499201,2016,2,31,Orbico Croatia,su,202.54
,81529517,2016,2,8,Ahold Czech Rep.,su,32.67
,81529517,2016,2,15,Ahold Czech Rep.,su,65.34
,81529517,2016,2,1,Auchan Hungary,su,39.67
,81529517,2016,2,8,Auchan Hungary,su,196.01
,81529517,2016,2,22,Drogerie Markt Czech Rep.,su,32.67
,81529517,2016,2,1,Drogerie Markt Slovak Rep.,su,65.34
,81529517,2016,2,8,Drogerie Markt Slovak Rep.,su,98
,81529517,2016,2,1,Esa Logistika s.r.o. Slovak Re,su,130.67
,81529517,2016,2,8,Esa Logistika s.r.o. Slovak Re,su,32.67
,81529517,2016,2,31,Esa Logistika s.r.o. Slovak Re,su,32.67
,81529517,2016,2,15,Kaufland Croatia,su,65.34
,81529517,2016,2,22,Kaufland Croatia,su,98
,81529517,2016,2,31,Kaufland Croatia,su,65.34
,81529517,2016,2,8,Krajcik Emil Slovak Rep.,su,98
,81529517,2016,2,22,Krajcik Emil Slovak Rep.,su,130.67
,81529517,2016,2,1,Makro Czech Rep.,su,250.45
,81529517,2016,2,8,Makro Czech Rep.,su,21.78
,81529517,2016,2,15,Makro Czech Rep.,su,98.78
,81529517,2016,2,22,Makro Czech Rep.,su,14
,81529517,2016,2,31,Makro Czech Rep.,su,16.33
,81529517,2016,2,15,Metro Hungary,su,106.56
,81529517,2016,2,22,Metro Hungary,su,78.56
,81529517,2016,2,31,Metro Hungary,su,98
,81529517,2016,2,1,Metro Slovak Rep.,su,101.11
,81529517,2016,2,15,Metro Slovak Rep.,su,12.44
,81529517,2016,2,22,Metro Slovak Rep.,su,7.78
,81529517,2016,2,1,Muller Drogeria Hungary,su,32.67
,81529517,2016,2,15,Muller Drogeria Hungary,su,32.67
,81529517,2016,2,22,Muller Drogeria Hungary,su,32.67
,81529517,2016,2,22,Orbico Hungary,su,32.67
,81529517,2016,2,31,Orbico Hungary,su,32.67
,81529517,2016,2,1,Orbico Slovenia,su,32.67
,81529517,2016,2,8,Orbico Slovenia,su,130.67
,81529517,2016,2,22,Orbico Slovenia,su,65.34
,81529517,2016,2,22,PK Solvent Czech Rep.,su,228.67
,81529517,2016,2,1,PK Solvent Slovak Rep.,su,65.34
,81529517,2016,2,15,PK Solvent Slovak Rep.,su,65.34
,81529517,2016,2,8,Rossmann Czech Rep.,su,163.34
,81529517,2016,2,22,Rossmann Czech Rep.,su,65.34
,81529517,2016,2,31,Rossmann Czech Rep.,su,65.34
,81529517,2016,2,1,Rossmann Hungary,su,163.34
,81529517,2016,2,8,Rossmann Hungary,su,130.67
,81529517,2016,2,22,Rossmann Hungary,su,359.34
,81529517,2016,2,15,Spar Hungary,su,32.67
,81529517,2016,2,22,Spar Hungary,su,32.67
,81529517,2016,2,1,Tesco Czech Rep.,su,32.67
,81529517,2016,2,8,Tesco Czech Rep.,su,196.01
,81529517,2016,2,15,Tesco Czech Rep.,su,163.34
,81529517,2016,2,22,Tesco Czech Rep.,su,163.34
,81529517,2016,2,8,Tesco Hungary,su,163.34
,81529517,2016,2,15,Tesco Hungary,su,98
,81529517,2016,2,22,Tesco Hungary,su,98
,81529517,2016,2,1,Tesco Slovak Rep.,su,52.11
,81529517,2016,2,8,Tesco Slovak Rep.,su,79.34
,81529517,2016,2,15,Tesco Slovak Rep.,su,92.56
,81529517,2016,2,22,Tesco Slovak Rep.,su,24.89
,81529517,2016,2,31,Tesco Slovak Rep.,su,38.89
,81527654,2016,2,15,Ahold Czech Rep.,su,751.35
,81527654,2016,2,1,BALTIC LOGISTIC SOLUTIONS [2002785938],su,196.01
,81527654,2016,2,15,BALTIC LOGISTIC SOLUTIONS [2002785938],su,424.68
,81527654,2016,2,22,BALTIC LOGISTIC SOLUTIONS [2002785938],su,98
,81527654,2016,2,1,CARREFOUR POLAND [2000551514],su,326.68
,81527654,2016,2,8,CARREFOUR POLAND [2000551514],su,196.01
